食品番号,理由,スコア
06162,つくし胞子茎（生）は伝統的に食用だが生では消化に影響することがあり通常は加熱が望ましい,6
11029,和牛ヒレは高品質なタンパク源だが、生肉は細菌や寄生虫リスクがあるため注意が必要,7
15167,もなか（つぶしあん入り）は砂糖を多く含む和菓子で菓子類は素材として適さないことが多い,4
06081,コールラビ球茎（生）は消化しやすい野菜で生・加熱どちらでも利用可能,8
15108,ゼリービーンズはキャンディ類で砂糖や添加物が多く素材として不向き,3
10417,するめいか（生）は生のイカでビタミンB1に影響する酵素や寄生虫の可能性があり生は注意が必要,5
06371,甘酢れんこんは調理済みの野菜で風味付けに使えるが塩分・糖分に留意,7
07063,グレープフルーツ果実飲料はグレープフルーツ由来の成分に注意が必要で慎重に扱うべき,4
11217,鶏ささみ（生）は良質なタンパク源だが、生の鶏肉はサルモネラ等の細菌リスクがある,5
07015,いちじく（生）は犬に有害な成分を含み消化器刺激や光線過敏を引き起こすため禁忌である,1
12022,鶏卵全卵（いり）は加熱済みの良質なタンパク源で犬のレシピ素材として適切,9
11118,豚かた脂身（生）は生の豚肉に寄生虫・細菌リスクがあり脂肪分も高めのため注意が必要,5
11105,加工された缶詰肉でタンパク源になるが塩分・加工度が高いため素材としては限定的,6
10382,卵やすり身を使った加工食品で甘味や調味があるため加工度が高い素材,5
17121,辛子（香辛料）や酢みそを含む調味料で刺激や塩分があり素材としては注意が必要,3
15019,菓子類で糖分やタレの調味が強く、素材としては加工度と糖塩分で制限される,4
15047,和菓子の乾燥加工品で主に糖質主体、加工度が高く素材利用は限定的,4
03010,糖類（加工糖）でエネルギー源にはなるが栄養素としては偏るため素材としては限定的,6
17030,濃縮調味液で塩分や強い風味があるため調味料としては注意が必要,3
03015,でん粉糖類の甘味料でエネルギー源にはなるが単体での素材価値は限定的,6
11139,生の豚肉は細菌・寄生虫のリスクがあるため生状態では素材として注意が必要,5
07157,ココナッツウォーターは電解質や糖分を含む飲料成分で犬のレシピに利用可能,7
01174,焼きパンは安全な炭水化物源で一般的に犬のレシピ素材として利用しやすい,8
10084,生の海水魚（まかじき）は刺身用でも生食の細菌・寄生虫リスクがあるため注意が必要,6
06307,エシャレットはネギ属に該当し、犬に有害な成分を含むため禁止される,1
10143,水煮缶の鮭は加熱済みで良質なタンパク源・脂肪源として犬のレシピに適する,9
06261,生の葉物野菜でビタミン・食物繊維源として犬のレシピに利用可能,7
10087,生のかつおも海水魚であり生食による細菌・寄生虫リスクがあるため注意が必要,6
01123,そば粉は穀類の粉末で犬のレシピ素材として利用しやすい炭水化物源,8
07074,柑橘類の果肉（砂じょう）は風味・酸味があるが果肉自体は利用可能,7
15084,ワッフルは高脂／高糖の菓子類で加工度が高く素材としては制限がある,4
16032,アルコール飲料はエタノールを含み犬に有害なため絶対に使用不可,1
07148,りんごの果肉は犬に安全で良質な果物だが、種や芯は除去が必要,9
07091,洋なしの果肉は消化に良く安全だが、芯・種は除去すること,8
08037,えのきは安全なきのこ類で加熱済みのため素材として使いやすい（油での調理で脂が増える点は注意）,8
04108,乾燥豆類は栄養価が高いが十分な加熱が必要で、調理前提の扱いが望ましい,6
06097,若ざやは低カロリーで安全な野菜類だが、へた等は除去して与えること,8
01176,食パンの耳は消化されやすく与えやすいが、塩分や脂質の量には注意が必要,7
18003,複合調理済みの惣菜で調味料や玉ねぎ類が含まれる可能性があり原材料によっては不向き,4
10081,加熱済みの魚は良質なタンパク源で使用しやすい（骨は除去）,9
05042,ごま練りは良質な脂質と風味源だが高脂肪のため量に注意,7
06357,茹でたほうれん草は加熱済みで与えやすいがシュウ酸含有の点に配慮が必要,8
06192,ゆでたなすは安全な野菜素材で調理済みのため使いやすい,8
10348,生のイカ類は消化上の懸念や酵素による影響があり加熱が望ましい,5
05004,えごまはオメガ3源として有用だが脂肪分が高い点に注意,7
10428,生の貝類は寄生虫・細菌リスクがあり、加熱して使用する方が安全,5
11300,鶏ささみは良質なたんぱく源だがフライは脂質・衣に注意が必要,7
17036,トマトケチャップは加工調味料で糖分・塩分や香辛料が多いため素材としては注意が必要,5
10156,焼き鯖は加熱済みの良質な魚で脂肪酸も豊富、骨を除去すれば有用,9
11249,ゆでた牛リブロースは良質なたんぱく源だが脂身が多いため量に配慮,9
01060,即席カップめんは塩分・香辛料・添加物が多く犬の素材としては不向き,3
10015,生の海水魚は刺身用で比較的リスクは低いが生食は細菌・寄生虫の懸念があり加熱推奨,7
15037,くるみが含まれており、くるみ類はジュグロン等により犬に神経毒性を示すため不適切。,1
12004,生の全卵はサルモネラ感染や生卵白のアビジンによるビオチン吸収阻害のリスクがあるため生では注意。,5
04011,いんげんまめの加工品は食物繊維や炭水化物源として使えるが加工品であるため評価を抑えめに。,7
10129,水煮のますは加熱済みで良質なたんぱく源となり犬の素材として適切。,9
01071,小麦たんぱく粉はたんぱく質源として利用可能だが小麦アレルギーの犬がいる点に注意。,7
15041,あめ玉は高糖質で栄養価が低く、歯や消化に影響しやすいため限定使用が望ましい。,4
17021,かつお・昆布だしは風味付けに有用だが塩分や旨味が濃縮されているため少量使用が望ましい。,6
12003,水煮のうずら卵は加熱済みで良質なたんぱく源として使用可能。,8
04053,調製豆乳は植物性たんぱく源として使えるが消化不良やアレルギーを起こす犬がいるため注意。,7
01021,強力粉は炭水化物源として使用可能だが生の生地は消化問題や膨張の危険があるため加熱が前提。,7
15089,ミルクゼリーはゼラチン由来の成分を含むが加糖で乳糖過敏の犬には不向きな場合がある。,6
10423,黒はんぺんは魚由来の練り製品でたんぱく源になり得るが加工品の添加物に注意。,7
02043,凍みこんにゃく（乾）は低カロリーの食物繊維源だが大きいままだと窒息や消化不良の恐れがある。,6
15158,生八つ橋は米粉とあんこを含む和菓子で有毒成分はないが糖分が高く多量は不向き。,6
11239,フォアグラ（ゆで）は加熱済みの良質なたんぱく・脂質源だが非常に脂肪が高く膵炎リスクに注意。,7
13027,加糖の飲むヨーグルトは乳酸菌が有益だが加糖で乳製品に敏感な犬には注意が必要。,7
