food_number,food_name,embedding_text
10206,＜魚類＞　（たら類）　まだら　焼き,cod madara たら類 まだら マダラ 焼き 魚類 鱈
10207,＜魚類＞　（たら類）　まだら　しらこ　生,cod madara milt shirako しらこ たら類 まだら マダラ 生 白子 魚類 鱈
10209,＜魚類＞　（たら類）　まだら　干しだら,cod dried dried cod madara pollock stockfish たら類 まだら マダラ 干しだら 干し鱈 魚類 鱈
10211,＜魚類＞　ちか　生,chika smelt ちか チカ 生 魚類
10213,＜魚類＞　どじょう　生,loach どじょう どぜう ドジョウ 泥鰌 生 魚類
10214,＜魚類＞　どじょう　水煮,loach どじょう どぜう ドジョウ 水煮 泥鰌 魚類
10215,＜魚類＞　とびうお　生,fish flying flying fish tobiuo とびうお トビウオ 生 飛び魚 魚類
10421,＜魚類＞　とびうお　煮干し,fish flying flying fish tobiuo とびうお にぼし トビウオ 煮干し 飛び魚 魚類
10422,＜魚類＞　とびうお　焼き干し,dried fish flying flying fish とびうお やきぼし トビウオ 焼き干し 飛び魚 魚類
10212,＜魚類＞　ナイルティラピア　生,nile tilapia ティラピア ナイル ナイルティラピア 生 魚類
10216,＜魚類＞　なまず　生,catfish なまず ナマズ 生 魚類 鯰
10217,＜魚類＞　にぎす　生,nigisu whiting にぎす ニギス 生 魚類
10218,＜魚類＞　にしん　生,herring にしん ニシン 生 魚類 鰊
10220,＜魚類＞　にしん　開き干し,dried herring にしん ニシン 干物 開き 開き干し 魚類 鰊
10221,＜魚類＞　にしん　くん製,herring smoked くんせい くん製 にしん ニシン 燻製 魚類 鰊
10222,＜魚類＞　にしん　かずのこ　生,herring herring roe kazunoko roe かずのこ にしん ニシン 数の子 生 魚類 鰊
10225,＜魚類＞　はぜ　生,goby はぜ ハゼ 生 魚類 鯊
10228,＜魚類＞　はたはた　生,hatahata japanese japanese sandfish sandfish はたはた ハタハタ 生 魚類 鰰
10229,＜魚類＞　はたはた　生干し,dried fish hatahata japanese japanese sandfish sandfish はたはた ハタハタ 干物 生干し 魚類 鰰
10230,＜魚類＞　はまふえふき　生,hamafuefuki はまふえふき ハマフエフキ 生 魚類
10231,＜魚類＞　はも　生,conger eel hamo pike はも ハモ 生 魚類 鱧
10233,＜魚類＞　ひらまさ　生,amberjack hiramasa yellowtail ひらまさ ヒラマサ 平政 生 魚類
10234,＜魚類＞　ひらめ　天然　生,flounder hirame wild ひらめ ヒラメ 天然 天然ひらめ 平目 生 魚類
10235,＜魚類＞　ひらめ　養殖　皮つき　生,flatfish flounder hirame ひらめ ヒラメ 平目 生 皮つき 養殖 魚類
10410,＜魚類＞　ひらめ　養殖　皮なし　生,flatfish flounder hirame ひらめ ヒラメ 平目 生 皮なし 養殖 魚類
10238,＜魚類＞　ふな　生,carp crucian crucian carp ふな フナ 生 魚類 鮒
10239,＜魚類＞　ふな　水煮,carp crucian crucian carp ふな フナ 水煮 魚類 鮒
10241,＜魚類＞　ぶり　成魚　生,amberjack yellowtail ぶり ブリ 成魚 生 魚類 鰤
10242,＜魚類＞　ぶり　成魚　焼き,amberjack yellowtail ぶり ブリ 成魚 焼き 魚類 鰤
10243,＜魚類＞　ぶり　はまち　養殖　皮つき　生,amberjack hamachi hamachi yellowtail yellowtail はまち ぶり ハマチ ブリ 生 皮つき 養殖 魚類 鰤
10411,＜魚類＞　ぶり　はまち　養殖　皮なし　生,amberjack hamachi hamachi yellowtail yellowtail はまち ぶり ハマチ ブリ 生 皮なし 養殖 魚類 鰤
10244,＜魚類＞　ほうぼう　生,gurnard robin sea ほうぼう ホウボウ 生 魚類
10245,＜魚類＞　ホキ　生,blue grenadier hoki ほき ホキ 生 魚類
10246,＜魚類＞　ほっけ　生,atka atka mackerel hokke mackerel ほっけ ホッケ 生 魚類
10248,＜魚類＞　ほっけ　開き干し　生,atka atka mackerel hokke mackerel ほっけ ホッケ 生 開きほっけ 開き干し 開き干しほっけ 魚類
10412,＜魚類＞　ほっけ　開き干し　焼き,atka atka mackerel hokke mackerel ほっけ ホッケ 焼き 開きほっけ 開き干し 開き干しほっけ 魚類
10249,＜魚類＞　ぼら　生,mullet ぼら ボラ 生 魚類
10251,＜魚類＞　ほんもろこ　生,honmoroko ほんもろこ ホンモロコ 生 魚類
10252,＜魚類＞　（まぐろ類）　きはだ　生,tuna yellowfin yellowfin tuna きはだ きはだまぐろ まぐろ類 キハダ キハダマグロ 生 魚類
10253,＜魚類＞　（まぐろ類）　くろまぐろ　天然　赤身　生,bluefin bluefin tuna tuna くろまぐろ まぐろ まぐろ類 クロマグロ マグロ 天然 本まぐろ 本マグロ 生 赤身 赤身まぐろ 魚類
10254,＜魚類＞　（まぐろ類）　くろまぐろ　天然　脂身　生,bluefin bluefin tuna tuna くろまぐろ まぐろ まぐろ類 クロマグロ トロ マグロ 天然 本まぐろ 本マグロ 生 脂身 脂身まぐろ 魚類
10450,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　生,bluefin bluefin tuna tuna くろまぐろ まぐろ まぐろ類 クロマグロ マグロ 本まぐろ 本マグロ 生 赤身 赤身まぐろ 養殖 魚類
10451,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　水煮,bluefin bluefin tuna tuna くろまぐろ まぐろ まぐろ類 クロマグロ マグロ 本まぐろ 本マグロ 水煮 赤身 赤身まぐろ 養殖 魚類
10452,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　蒸し,bluefin bluefin tuna tuna あかみ くろまぐろ まぐろ まぐろ類 アカミ クロマグロ マグロ 本マグロ 蒸し 赤身 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10453,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　電子レンジ調理,bluefin bluefin tuna tuna あかみ くろまぐろ まぐろ まぐろ類 アカミ クロマグロ マグロ 本マグロ 赤身 電子レンジ調理 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10454,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　焼き,bluefin bluefin tuna tuna あかみ くろまぐろ まぐろ まぐろ類 アカミ クロマグロ マグロ 本マグロ 焼き 赤身 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10455,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　ソテー,bluefin bluefin tuna tuna あかみ くろまぐろ まぐろ まぐろ類 アカミ クロマグロ ソテー マグロ 本マグロ 赤身 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10459,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　生,bluefin bluefin tuna toro tuna あぶらみ くろまぐろ とろ まぐろ まぐろ類 アブラミ クロマグロ トロ マグロ 本マグロ 生 脂身 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10460,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　水煮,bluefin bluefin tuna toro tuna あぶらみ くろまぐろ とろ まぐろ まぐろ類 アブラミ クロマグロ トロ マグロ 本マグロ 水煮 脂身 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10461,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　蒸し,bluefin bluefin tuna toro tuna あぶらみ くろまぐろ とろ まぐろ まぐろ類 アブラミ クロマグロ トロ マグロ 本マグロ 脂身 蒸し 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10462,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　電子レンジ調理,bluefin bluefin tuna toro tuna あぶらみ くろまぐろ とろ まぐろ まぐろ類 アブラミ クロマグロ トロ マグロ 本マグロ 脂身 電子レンジ調理 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10463,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　焼き,bluefin bluefin tuna toro tuna あぶらみ くろまぐろ とろ まぐろ まぐろ類 アブラミ クロマグロ トロ マグロ 本マグロ 焼き 脂身 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10464,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　ソテー,bluefin bluefin tuna toro tuna あぶらみ くろまぐろ とろ まぐろ まぐろ類 アブラミ クロマグロ ソテー トロ マグロ 本マグロ 脂身 養殖 養殖まぐろ 魚類 鮪 黒マグロ 黒鮪
10255,＜魚類＞　（まぐろ類）　びんなが　生,albacore albacore tuna tuna びんなが びんながまぐろ まぐろ まぐろ類 ビンナガ ビンナガびんなが ビンナガマグロ マグロ 生 魚類 鮪
10256,＜魚類＞　（まぐろ類）　みなみまぐろ　赤身　生,bluefin bluefin tuna southern southern bluefin tuna あかみ まぐろ まぐろ類 みなみまぐろ アカミ マグロ ミナミマグロ 南まぐろ 南鮪 生 赤身 魚類 鮪
10257,＜魚類＞　（まぐろ類）　みなみまぐろ　脂身　生,bluefin bluefin tuna southern southern bluefin toro tuna あぶらみ とろ まぐろ まぐろ類 みなみまぐろ アブラミ トロ マグロ ミナミマグロ 南まぐろ 南鮪 生 脂身 魚類 鮪
10258,＜魚類＞　（まぐろ類）　めじまぐろ　生,juvenile meji meji tuna tuna young まぐろ まぐろ類 めじ めじまぐろ マグロ メジ メジマグロ 生 魚類 鮪
10425,＜魚類＞　（まぐろ類） めばち　赤身　生,bigeye bigeye tuna tuna あかみ まぐろ まぐろ類 めばち めばちまぐろ アカミ マグロ メバチ メバチマグロ 生 赤身 魚類 鮪
10426,＜魚類＞　（まぐろ類） めばち　脂身　生,bigeye bigeye tuna toro tuna あぶらみ とろ まぐろ まぐろ類 めばち めばちまぐろ アブラミ トロ マグロ メバチ メバチマグロ 生 脂身 魚類 鮪
10260,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ライト,canned flake light tuna tuna flake まぐろフレーク まぐろ缶 まぐろ類 ツナ ツナフレーク ツナ缶 フレーク ライト 水煮 缶詰 魚類
10261,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ホワイト,canned flake tuna tuna flake white まぐろフレーク まぐろ缶 まぐろ類 ツナ ツナフレーク ツナ缶 フレーク ホワイト 水煮 缶詰 魚類
10263,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,canned flake light tuna tuna flake まぐろフレーク まぐろ缶 まぐろ類 ツナ ツナフレーク ツナ缶 フレーク ライト 油漬 缶詰 魚類
10264,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ホワイト,canned flake tuna tuna flake white まぐろフレーク まぐろ缶 まぐろ類 ツナ ツナフレーク ツナ缶 フレーク ホワイト 油漬 缶詰 魚類
10265,＜魚類＞　マジェランあいなめ　生,ainame greenling あいなめ アイナメ マジェランあいなめ マジェランアイナメ 生 魚類
10266,＜魚類＞　まながつお　生,managatsuo まながつお マナガツオ 生 真鯧 魚類
10232,＜魚類＞　みなみくろたち　生,kurotachi minami minami kurotachi minamikurotachi みなみくろたち ミナミクロタチ 生 魚類
10267,＜魚類＞　みなみだら　生,minami-dara minamidakara minamidara みなみだら ミナミダラ 生 魚類
10268,＜魚類＞　むつ　生,mutsu むつ ムツ 生 魚類
10269,＜魚類＞　むつ　水煮,mutsu むつ ムツ 水煮 魚類
10270,＜魚類＞　めじな　生,girella mejina mejina girella めじな メジナ 生 魚類
10271,＜魚類＞　めばる　生,mebaru perch rockfish sea めばる メバル 生 魚類
10272,＜魚類＞　メルルーサ　生,hake merluza めるるーさ メルルーサ 生 魚類
10273,＜魚類＞　やつめうなぎ　生,lamprey yatsumeunagi やつめうなぎ ヤツメウナギ 八つ目鰻 生 魚類
10274,＜魚類＞　やつめうなぎ　干しやつめ,lamprey yatsumeunagi やつめうなぎ ヤツメウナギ 八つ目鰻 干しやつめ 魚類
10275,＜魚類＞　やまめ　養殖　生,masu masu trout trout yamame yamame masu やまめ ヤマメ 山女魚 生 養殖 魚類
10276,＜魚類＞　わかさぎ　生,pond pond smelt smelt wakasagi わかさぎ ワカサギ 生 魚類
10278,＜魚類＞　わかさぎ　あめ煮,pond pond smelt smelt wakasagi あめ煮 わかさぎ ワカサギ 魚類
10279,＜貝類＞　あかがい　生,akagai ark ark shell shell あかがい アカガイ 生 貝類 赤貝
10280,＜貝類＞　あげまき　生,agemaki あげまき アゲマキ 生 貝類
10281,＜貝類＞　あさり　生,asari clam あさり アサリ 浅利 浅蜊 生 貝類
10466,＜貝類＞　あさり　蒸し,asari clam あさり アサリ 浅利 浅蜊 蒸し 貝類
10283,＜貝類＞　あさり　缶詰　水煮,asari clam あさり アサリ 水煮 浅利 浅蜊 缶詰 貝類
10427,＜貝類＞　あわび　くろあわび　生,abalone awabi あわび くろあわび アワビ 生 貝類 鮑
10428,＜貝類＞　あわび　まだかあわび　生,abalone awabi madaka madaka abalone madakaawabi あわび まだかあわび アワビ マダカアワビ 生 貝類 鮑
